age_cl,anveh_cl,ns_bg,cs_bg,franchise,anc_perm_cl,zone_bg,Formule,id
e.51-69,a.0-3,1,313,OUI,e.>40,2,Maxi,50862
e.51-69,a.0-3,1,313,NON,e.>40,4,Maxi,66461
e.51-69,b.4-11,1,313,OUI,e.>40,4,Medi,70366
c.26-35,b.4-11,1,313,NON,b.6-10,4,Maxi,81917
e.51-69,c.>=12,1,313,OUI,e.>40,1,Medi,93112
d.36-50,c.>=12,1,313,NON,e.>40,4,Medi,94464
d.36-50,b.4-11,1,313,OUI,c.11-20,4,Maxi,107101
b.21-25,b.4-11,1,313,OUI,b.6-10,3,Maxi,109809
d.36-50,b.4-11,1,313,OUI,c.11-20,5,Maxi,118129
f.>=70,c.>=12,1,313,OUI,e.>40,2,Medi,118582
c.26-35,b.4-11,1,313,OUI,c.11-20,2,Maxi,126172
e.51-69,b.4-11,1,313,OUI,e.>40,4,Maxi,146642
e.51-69,b.4-11,1,313,OUI,e.>40,2,Maxi,148507
b.21-25,a.0-3,1,313,OUI,a.<=5,2,Maxi,157860
d.36-50,b.4-11,1,313,NON,e.>40,2,Maxi,188211
d.36-50,b.4-11,1,313,OUI,c.11-20,2,Medi,193479
e.51-69,c.>=12,1,313,OUI,e.>40,3,Medi,212840
c.26-35,c.>=12,1,314,OUI,b.6-10,2,Maxi,29500
d.36-50,b.4-11,1,314,NON,b.6-10,3,Maxi,32397
d.36-50,c.>=12,1,314,OUI,e.>40,2,Medi,35581
d.36-50,b.4-11,1,314,OUI,c.11-20,4,Medi,43138
c.26-35,b.4-11,1,314,OUI,b.6-10,4,Maxi,46075
e.51-69,c.>=12,1,314,OUI,e.>40,2,Mini,49942
e.51-69,c.>=12,1,314,NON,e.>40,1,Medi,58862
e.51-69,c.>=12,1,314,NON,e.>40,3,Maxi,72726
c.26-35,c.>=12,1,314,OUI,c.11-20,4,Medi,79106
d.36-50,a.0-3,1,314,OUI,e.>40,1,Maxi,91848
e.51-69,b.4-11,1,314,NON,e.>40,5,Maxi,99204
c.26-35,c.>=12,1,314,NON,c.11-20,4,Medi,116173
d.36-50,c.>=12,1,314,OUI,e.>40,3,Mini,127806
d.36-50,b.4-11,1,314,OUI,c.11-20,2,Medi,134731
e.51-69,a.0-3,1,314,NON,e.>40,2,Maxi,142889
d.36-50,b.4-11,1,314,OUI,c.11-20,5,Maxi,143309
d.36-50,b.4-11,1,314,NON,d.21-40,4,Maxi,147865
d.36-50,b.4-11,1,314,OUI,e.>40,1,Maxi,152364
d.36-50,b.4-11,1,314,OUI,c.11-20,4,Maxi,156234
c.26-35,b.4-11,1,314,OUI,b.6-10,3,Maxi,159083
d.36-50,b.4-11,1,314,OUI,e.>40,3,Maxi,159815
d.36-50,b.4-11,1,314,NON,d.21-40,3,Maxi,161492
d.36-50,c.>=12,1,314,OUI,c.11-20,1,Maxi,178159
c.26-35,a.0-3,1,314,OUI,a.<=5,3,Maxi,182143
e.51-69,b.4-11,1,314,OUI,e.>40,2,Mini,196054
c.26-35,b.4-11,1,314,NON,b.6-10,2,Maxi,218763
e.51-69,c.>=12,1,314,NON,e.>40,2,Medi,219119
f.>=70,b.4-11,1,315,NON,e.>40,3,Maxi,24580
d.36-50,a.0-3,1,315,NON,e.>40,3,Maxi,25060
b.21-25,b.4-11,1,315,NON,b.6-10,3,Maxi,50457
d.36-50,b.4-11,1,315,NON,e.>40,1,Maxi,64077
d.36-50,b.4-11,1,315,NON,e.>40,3,Medi,90456
d.36-50,b.4-11,1,315,OUI,d.21-40,2,Maxi,119276
d.36-50,c.>=12,1,315,OUI,c.11-20,2,Medi,126162
c.26-35,b.4-11,1,315,NON,c.11-20,5,Maxi,127995
c.26-35,b.4-11,1,315,NON,c.11-20,3,Maxi,146549
d.36-50,b.4-11,1,315,NON,e.>40,5,Maxi,148572
b.21-25,b.4-11,1,315,NON,a.<=5,3,Maxi,179139
e.51-69,b.4-11,1,316,NON,e.>40,3,Medi,3458
d.36-50,a.0-3,1,316,NON,e.>40,3,Maxi,5001
d.36-50,b.4-11,1,316,OUI,c.11-20,5,Medi,56741
d.36-50,c.>=12,1,316,NON,c.11-20,1,Medi,56976
c.26-35,b.4-11,1,316,NON,c.11-20,3,Maxi,65882
d.36-50,a.0-3,1,316,OUI,e.>40,3,Maxi,88243
e.51-69,a.0-3,1,316,NON,e.>40,2,Maxi,90881
c.26-35,b.4-11,1,316,NON,c.11-20,2,Maxi,97738
e.51-69,c.>=12,1,316,OUI,e.>40,4,Maxi,98877
c.26-35,b.4-11,1,316,NON,b.6-10,2,Maxi,98889
e.51-69,c.>=12,1,316,OUI,c.11-20,1,Medi,104391
c.26-35,b.4-11,1,316,OUI,b.6-10,5,Maxi,117063
d.36-50,b.4-11,1,316,NON,e.>40,3,Medi,122436
b.21-25,a.0-3,1,316,NON,a.<=5,2,Maxi,127738
e.51-69,b.4-11,1,316,NON,e.>40,3,Maxi,132992
e.51-69,b.4-11,1,316,NON,e.>40,2,Maxi,133707
e.51-69,c.>=12,1,316,OUI,e.>40,2,Maxi,143092
e.51-69,c.>=12,1,316,OUI,e.>40,3,Medi,145565
c.26-35,c.>=12,1,316,OUI,b.6-10,2,Medi,167263
d.36-50,a.0-3,1,316,OUI,c.11-20,3,Maxi,193460
e.51-69,c.>=12,1,316,NON,e.>40,4,Maxi,209999
e.51-69,b.4-11,1,317,OUI,e.>40,1,Medi,23567
e.51-69,c.>=12,1,317,OUI,e.>40,5,Medi,33802
e.51-69,b.4-11,1,317,OUI,e.>40,3,Maxi,38002
d.36-50,b.4-11,1,317,OUI,c.11-20,1,Maxi,42324
e.51-69,a.0-3,1,317,OUI,e.>40,2,Maxi,47624
d.36-50,b.4-11,1,317,OUI,c.11-20,4,Maxi,59035
c.26-35,c.>=12,1,317,OUI,a.<=5,5,Medi,65319
b.21-25,b.4-11,1,317,OUI,a.<=5,2,Mini,67471
d.36-50,b.4-11,1,317,OUI,e.>40,2,Maxi,70561
d.36-50,a.0-3,1,317,NON,e.>40,3,Maxi,78699
d.36-50,c.>=12,1,317,OUI,c.11-20,5,Medi,82408
d.36-50,c.>=12,1,317,OUI,d.21-40,4,Mini,87901
d.36-50,c.>=12,1,317,OUI,c.11-20,3,Mini,111170
e.51-69,b.4-11,1,317,NON,e.>40,3,Maxi,113066
e.51-69,b.4-11,1,317,NON,e.>40,3,Maxi,113066
d.36-50,b.4-11,1,317,NON,e.>40,2,Maxi,113838
e.51-69,b.4-11,1,317,OUI,c.11-20,3,Maxi,127464
c.26-35,c.>=12,1,317,OUI,c.11-20,2,Mini,135076
c.26-35,b.4-11,1,317,OUI,c.11-20,3,Maxi,139315
d.36-50,b.4-11,1,317,OUI,c.11-20,2,Medi,144398
d.36-50,b.4-11,1,317,NON,e.>40,5,Maxi,148539
c.26-35,c.>=12,1,317,NON,b.6-10,3,Maxi,157890
d.36-50,b.4-11,1,317,OUI,e.>40,4,Maxi,158137
e.51-69,a.0-3,1,317,OUI,e.>40,3,Maxi,159324
e.51-69,b.4-11,1,317,NON,e.>40,2,Maxi,159565
d.36-50,b.4-11,1,317,OUI,c.11-20,5,Maxi,160497
d.36-50,c.>=12,1,317,OUI,c.11-20,2,Medi,171256
d.36-50,b.4-11,1,317,OUI,c.11-20,5,Medi,179353
d.36-50,b.4-11,1,317,NON,c.11-20,3,Maxi,184749
d.36-50,b.4-11,1,317,OUI,e.>40,3,Medi,188370
b.21-25,c.>=12,1,317,OUI,a.<=5,3,Medi,215620
c.26-35,a.0-3,1,317,OUI,c.11-20,2,Maxi,217434
e.51-69,c.>=12,1,318,NON,e.>40,3,Maxi,6090
b.21-25,b.4-11,1,318,NON,b.6-10,2,Maxi,28976
c.26-35,b.4-11,1,318,OUI,b.6-10,3,Maxi,57449
e.51-69,b.4-11,1,318,NON,e.>40,3,Maxi,59389
f.>=70,b.4-11,1,318,NON,e.>40,2,Maxi,59878
c.26-35,b.4-11,1,318,NON,c.11-20,3,Maxi,62608
d.36-50,b.4-11,1,318,NON,e.>40,1,Maxi,75255
b.21-25,b.4-11,1,318,OUI,a.<=5,5,Medi,77787
c.26-35,b.4-11,1,318,OUI,b.6-10,2,Maxi,86565
c.26-35,b.4-11,1,318,OUI,b.6-10,3,Mini,91551
d.36-50,a.0-3,1,318,OUI,e.>40,4,Maxi,99777
c.26-35,c.>=12,1,318,OUI,c.11-20,1,Maxi,108782
c.26-35,b.4-11,1,318,NON,c.11-20,1,Maxi,122370
e.51-69,c.>=12,1,318,NON,e.>40,3,Medi,123115
e.51-69,a.0-3,1,318,NON,e.>40,2,Maxi,147134
e.51-69,a.0-3,1,318,OUI,e.>40,1,Medi,149127
d.36-50,c.>=12,1,318,OUI,c.11-20,3,Mini,151189
c.26-35,a.0-3,1,318,NON,b.6-10,2,Maxi,172945
e.51-69,c.>=12,1,318,OUI,e.>40,4,Medi,174692
b.21-25,b.4-11,1,318,OUI,b.6-10,4,Medi,175484
c.26-35,a.0-3,1,318,NON,c.11-20,2,Maxi,209951
e.51-69,c.>=12,1,318,NON,e.>40,4,Maxi,210346
d.36-50,b.4-11,1,319,OUI,c.11-20,3,Maxi,33343
e.51-69,b.4-11,1,319,OUI,e.>40,5,Mini,43592
c.26-35,b.4-11,1,319,OUI,b.6-10,2,Medi,47909
c.26-35,b.4-11,1,319,OUI,c.11-20,3,Maxi,63159
e.51-69,c.>=12,1,319,OUI,e.>40,5,Medi,72329
e.51-69,b.4-11,1,319,NON,e.>40,3,Maxi,75893
e.51-69,b.4-11,1,319,OUI,e.>40,2,Maxi,82796
c.26-35,b.4-11,1,319,NON,b.6-10,2,Maxi,96764
d.36-50,b.4-11,1,319,OUI,c.11-20,2,Maxi,100098
e.51-69,c.>=12,1,319,OUI,e.>40,3,Maxi,100109
c.26-35,b.4-11,1,319,NON,c.11-20,1,Maxi,119113
e.51-69,b.4-11,1,319,OUI,e.>40,3,Maxi,132504
d.36-50,b.4-11,1,319,OUI,c.11-20,5,Maxi,148934
e.51-69,b.4-11,1,319,OUI,e.>40,2,Maxi,165324
d.36-50,b.4-11,1,319,OUI,e.>40,1,Maxi,177140
c.26-35,b.4-11,1,319,OUI,a.<=5,2,Maxi,184441
f.>=70,c.>=12,1,319,NON,e.>40,4,Maxi,203651
e.51-69,b.4-11,1,320,OUI,e.>40,5,Medi,17198
e.51-69,b.4-11,1,320,NON,e.>40,3,Maxi,34004
c.26-35,c.>=12,1,320,NON,b.6-10,3,Medi,44311
d.36-50,b.4-11,1,320,NON,c.11-20,1,Maxi,62174
c.26-35,b.4-11,1,320,OUI,b.6-10,3,Maxi,75160
d.36-50,c.>=12,1,320,OUI,e.>40,1,Medi,75752
c.26-35,b.4-11,1,320,OUI,b.6-10,2,Maxi,93757
e.51-69,b.4-11,1,320,NON,e.>40,2,Maxi,110702
d.36-50,b.4-11,1,320,OUI,c.11-20,1,Maxi,126089
b.21-25,a.0-3,1,320,OUI,a.<=5,2,Medi,127802
d.36-50,b.4-11,1,320,OUI,e.>40,4,Maxi,133111
c.26-35,b.4-11,1,320,OUI,b.6-10,4,Maxi,140802
b.21-25,b.4-11,1,320,NON,a.<=5,3,Maxi,144101
c.26-35,b.4-11,1,320,OUI,b.6-10,5,Medi,150469
c.26-35,b.4-11,1,320,OUI,b.6-10,3,Maxi,162148
e.51-69,a.0-3,1,320,NON,e.>40,3,Maxi,203303
d.36-50,c.>=12,1,321,OUI,c.11-20,5,Mini,2454
e.51-69,a.0-3,1,321,NON,e.>40,2,Maxi,16281
d.36-50,b.4-11,1,321,NON,c.11-20,1,Maxi,49347
e.51-69,b.4-11,1,321,NON,e.>40,5,Maxi,51046
c.26-35,a.0-3,1,321,NON,c.11-20,3,Maxi,52742
c.26-35,b.4-11,1,321,OUI,a.<=5,4,Maxi,56629
c.26-35,c.>=12,1,321,OUI,c.11-20,3,Medi,76736
c.26-35,b.4-11,1,321,NON,c.11-20,2,Maxi,83881
e.51-69,c.>=12,1,321,OUI,e.>40,2,Maxi,84389
d.36-50,c.>=12,1,321,OUI,c.11-20,2,Medi,91307
d.36-50,b.4-11,1,321,OUI,c.11-20,1,Maxi,93577
d.36-50,c.>=12,1,321,NON,e.>40,1,Medi,98090
c.26-35,c.>=12,1,321,OUI,c.11-20,2,Medi,102253
d.36-50,b.4-11,1,321,NON,e.>40,5,Medi,107551
c.26-35,b.4-11,1,321,OUI,c.11-20,4,Maxi,114095
d.36-50,c.>=12,1,321,NON,c.11-20,3,Medi,115765
c.26-35,b.4-11,1,321,OUI,b.6-10,2,Maxi,122758
e.51-69,a.0-3,1,321,OUI,e.>40,5,Maxi,122943
e.51-69,c.>=12,1,321,NON,e.>40,5,Medi,133517
d.36-50,b.4-11,1,321,OUI,e.>40,5,Maxi,135394
b.21-25,b.4-11,1,321,OUI,a.<=5,1,Maxi,136656
d.36-50,b.4-11,1,321,OUI,e.>40,2,Maxi,138629
d.36-50,c.>=12,1,321,OUI,c.11-20,2,Mini,151440
c.26-35,b.4-11,1,321,OUI,b.6-10,2,Maxi,152032
d.36-50,c.>=12,1,321,NON,e.>40,2,Medi,155084
d.36-50,a.0-3,1,321,OUI,c.11-20,2,Maxi,155145
c.26-35,c.>=12,1,321,OUI,b.6-10,1,Medi,158952
c.26-35,b.4-11,1,321,OUI,b.6-10,4,Maxi,161974
b.21-25,c.>=12,1,321,OUI,b.6-10,2,Maxi,173075
f.>=70,b.4-11,1,321,NON,e.>40,2,Maxi,177263
c.26-35,b.4-11,1,321,OUI,b.6-10,3,Maxi,187991
c.26-35,b.4-11,1,321,NON,c.11-20,4,Maxi,207621
c.26-35,b.4-11,1,321,NON,c.11-20,4,Maxi,214544
c.26-35,b.4-11,1,321,OUI,b.6-10,2,Medi,217743
f.>=70,a.0-3,1,322,NON,e.>40,2,Maxi,131
f.>=70,c.>=12,1,322,NON,e.>40,4,Maxi,2568
f.>=70,c.>=12,1,322,NON,e.>40,5,Maxi,7872
d.36-50,a.0-3,1,322,OUI,e.>40,1,Maxi,47265
b.21-25,c.>=12,1,322,OUI,a.<=5,3,Mini,69619
c.26-35,c.>=12,1,322,NON,c.11-20,4,Medi,87818
b.21-25,b.4-11,1,322,NON,b.6-10,2,Maxi,121495
d.36-50,c.>=12,1,322,OUI,b.6-10,5,Mini,141187
e.51-69,b.4-11,1,322,NON,e.>40,2,Medi,141359
b.21-25,b.4-11,1,322,NON,a.<=5,2,Maxi,142540
d.36-50,c.>=12,1,322,OUI,e.>40,3,Mini,162103
c.26-35,b.4-11,1,322,OUI,a.<=5,3,Medi,168796
d.36-50,c.>=12,1,322,OUI,e.>40,4,Mini,181831
d.36-50,b.4-11,1,322,OUI,e.>40,4,Medi,189982
e.51-69,b.4-11,1,322,NON,e.>40,2,Maxi,205741
e.51-69,b.4-11,1,322,OUI,e.>40,2,Maxi,207282
e.51-69,a.0-3,1,323,NON,e.>40,5,Maxi,4052
e.51-69,b.4-11,1,323,NON,e.>40,2,Maxi,10529
e.51-69,b.4-11,1,323,OUI,e.>40,3,Maxi,26400
c.26-35,b.4-11,1,323,NON,b.6-10,1,Maxi,29834
e.51-69,b.4-11,1,323,OUI,e.>40,2,Maxi,38492
d.36-50,b.4-11,1,323,NON,c.11-20,2,Maxi,53357
c.26-35,c.>=12,1,323,NON,c.11-20,2,Maxi,55336
c.26-35,c.>=12,1,323,NON,c.11-20,2,Maxi,55336
e.51-69,a.0-3,1,323,NON,e.>40,1,Maxi,60273
d.36-50,b.4-11,1,323,OUI,d.21-40,1,Maxi,64326
c.26-35,b.4-11,1,323,OUI,c.11-20,1,Medi,67645
e.51-69,c.>=12,1,323,OUI,e.>40,4,Maxi,103573
d.36-50,c.>=12,1,323,OUI,c.11-20,2,Medi,112612
e.51-69,b.4-11,1,323,OUI,e.>40,4,Maxi,112970
c.26-35,a.0-3,1,323,NON,c.11-20,2,Maxi,126814
c.26-35,a.0-3,1,323,OUI,c.11-20,1,Maxi,138607
d.36-50,b.4-11,1,323,NON,b.6-10,2,Maxi,141037
f.>=70,c.>=12,1,323,NON,e.>40,2,Medi,151030
c.26-35,b.4-11,1,323,OUI,c.11-20,1,Maxi,152178
d.36-50,b.4-11,1,323,OUI,c.11-20,3,Medi,152598
c.26-35,b.4-11,1,323,NON,c.11-20,2,Maxi,158418
c.26-35,b.4-11,1,323,OUI,c.11-20,4,Maxi,168476
c.26-35,b.4-11,1,323,NON,b.6-10,4,Medi,184507
e.51-69,c.>=12,1,323,OUI,e.>40,1,Medi,218332
e.51-69,c.>=12,1,324,NON,e.>40,3,Maxi,961
f.>=70,a.0-3,1,324,NON,e.>40,2,Maxi,5153
e.51-69,c.>=12,1,324,NON,e.>40,2,Medi,9125
d.36-50,b.4-11,1,324,NON,e.>40,5,Maxi,9295
f.>=70,b.4-11,1,324,OUI,e.>40,2,Maxi,16115
e.51-69,a.0-3,1,324,NON,e.>40,2,Maxi,17540
d.36-50,b.4-11,1,324,OUI,e.>40,4,Maxi,19384
c.26-35,b.4-11,1,324,NON,c.11-20,3,Maxi,33612
d.36-50,a.0-3,1,324,NON,c.11-20,4,Maxi,34514
e.51-69,c.>=12,1,324,NON,e.>40,2,Medi,58030
c.26-35,b.4-11,1,324,NON,c.11-20,2,Maxi,62800
c.26-35,a.0-3,1,324,NON,c.11-20,3,Maxi,70256
b.21-25,a.0-3,1,324,OUI,a.<=5,1,Maxi,77148
e.51-69,b.4-11,1,324,NON,e.>40,1,Medi,78061
c.26-35,a.0-3,1,324,OUI,c.11-20,2,Maxi,89311
d.36-50,b.4-11,1,324,OUI,e.>40,3,Maxi,111094
e.51-69,c.>=12,1,324,NON,e.>40,3,Medi,126353
c.26-35,b.4-11,1,324,OUI,b.6-10,5,Maxi,132438
e.51-69,c.>=12,1,324,OUI,e.>40,2,Medi,149849
d.36-50,c.>=12,1,324,NON,e.>40,2,Medi,153189
e.51-69,a.0-3,1,324,OUI,e.>40,1,Maxi,153896
e.51-69,b.4-11,1,324,OUI,e.>40,3,Maxi,162408
b.21-25,b.4-11,1,324,OUI,a.<=5,2,Maxi,162905
e.51-69,b.4-11,1,324,OUI,e.>40,2,Maxi,166503
c.26-35,b.4-11,1,324,OUI,b.6-10,5,Medi,166929
b.21-25,c.>=12,1,324,NON,b.6-10,2,Maxi,177961
c.26-35,b.4-11,1,324,OUI,b.6-10,1,Maxi,178665
d.36-50,c.>=12,1,324,OUI,c.11-20,2,Medi,178893
e.51-69,b.4-11,1,325,NON,e.>40,2,Maxi,24029
c.26-35,a.0-3,1,325,OUI,c.11-20,2,Maxi,48204
e.51-69,a.0-3,1,325,NON,e.>40,3,Maxi,48599
e.51-69,c.>=12,1,325,NON,e.>40,1,Medi,52882
d.36-50,b.4-11,1,325,NON,e.>40,4,Medi,56918
d.36-50,b.4-11,1,325,NON,e.>40,1,Maxi,58327
e.51-69,a.0-3,1,325,OUI,e.>40,1,Maxi,77427
e.51-69,c.>=12,1,325,NON,e.>40,2,Maxi,83024
c.26-35,c.>=12,1,325,NON,b.6-10,3,Medi,92562
e.51-69,b.4-11,1,325,OUI,e.>40,3,Maxi,93740
c.26-35,b.4-11,1,325,NON,b.6-10,2,Maxi,95583
d.36-50,c.>=12,1,325,NON,e.>40,2,Medi,103565
f.>=70,c.>=12,1,325,NON,e.>40,1,Medi,105600
c.26-35,c.>=12,1,325,OUI,c.11-20,3,Medi,114668
c.26-35,b.4-11,1,325,OUI,b.6-10,4,Maxi,120835
c.26-35,c.>=12,1,325,OUI,a.<=5,2,Medi,125631
c.26-35,c.>=12,1,325,OUI,a.<=5,5,Medi,138328
d.36-50,a.0-3,1,325,OUI,c.11-20,2,Maxi,140651
e.51-69,a.0-3,1,325,OUI,e.>40,4,Maxi,144269
e.51-69,b.4-11,1,325,OUI,e.>40,1,Medi,154519
c.26-35,a.0-3,1,325,NON,c.11-20,3,Maxi,161836
c.26-35,b.4-11,1,325,OUI,c.11-20,1,Maxi,164992
e.51-69,a.0-3,1,325,OUI,e.>40,4,Maxi,166470
e.51-69,a.0-3,1,325,NON,e.>40,5,Maxi,171016
d.36-50,a.0-3,1,325,OUI,d.21-40,1,Maxi,194308
e.51-69,c.>=12,1,325,OUI,e.>40,1,Maxi,207488
d.36-50,b.4-11,1,325,NON,e.>40,2,Maxi,207603
b.21-25,b.4-11,1,325,NON,a.<=5,2,Maxi,211378
d.36-50,c.>=12,1,326,OUI,e.>40,2,Mini,10445
f.>=70,b.4-11,1,326,NON,e.>40,3,Maxi,20111
c.26-35,a.0-3,1,326,NON,c.11-20,2,Maxi,33277
d.36-50,c.>=12,1,326,OUI,e.>40,1,Medi,38464
e.51-69,a.0-3,1,326,OUI,e.>40,4,Maxi,46040
d.36-50,b.4-11,1,326,NON,e.>40,2,Maxi,48864
c.26-35,a.0-3,1,326,OUI,c.11-20,2,Maxi,52453
e.51-69,c.>=12,1,326,NON,e.>40,3,Medi,64541
c.26-35,b.4-11,1,326,OUI,c.11-20,3,Maxi,89785
e.51-69,b.4-11,1,326,OUI,e.>40,3,Medi,97138
d.36-50,a.0-3,1,326,NON,e.>40,2,Maxi,101736
b.21-25,b.4-11,1,326,OUI,a.<=5,2,Medi,115207
b.21-25,b.4-11,1,326,NON,a.<=5,2,Maxi,117607
c.26-35,b.4-11,1,326,NON,c.11-20,2,Maxi,120426
e.51-69,c.>=12,1,326,NON,e.>40,3,Maxi,131332
d.36-50,a.0-3,1,326,OUI,c.11-20,2,Maxi,156236
d.36-50,a.0-3,1,326,OUI,c.11-20,2,Maxi,156236
e.51-69,c.>=12,1,326,OUI,e.>40,2,Maxi,183116
e.51-69,b.4-11,1,326,NON,e.>40,5,Maxi,213795
e.51-69,c.>=12,1,327,NON,e.>40,4,Medi,19047
f.>=70,b.4-11,1,327,NON,e.>40,1,Maxi,33229
e.51-69,c.>=12,1,327,OUI,e.>40,2,Mini,51156
d.36-50,b.4-11,1,327,OUI,e.>40,2,Maxi,53169
c.26-35,c.>=12,1,327,OUI,b.6-10,1,Medi,65854
b.21-25,b.4-11,1,327,OUI,a.<=5,5,Medi,72447
d.36-50,a.0-3,1,327,OUI,c.11-20,3,Maxi,87354
d.36-50,c.>=12,1,327,NON,e.>40,3,Medi,87791
b.21-25,b.4-11,1,327,OUI,a.<=5,2,Maxi,88300
d.36-50,c.>=12,1,327,OUI,c.11-20,1,Mini,93380
d.36-50,b.4-11,1,327,OUI,e.>40,2,Maxi,100032
d.36-50,b.4-11,1,327,NON,e.>40,3,Maxi,100200
d.36-50,b.4-11,1,327,OUI,c.11-20,1,Maxi,103495
f.>=70,c.>=12,1,327,NON,e.>40,3,Maxi,107861
c.26-35,b.4-11,1,327,OUI,b.6-10,4,Maxi,123289
e.51-69,c.>=12,1,327,NON,e.>40,3,Medi,128289
c.26-35,b.4-11,1,327,OUI,c.11-20,2,Mini,141546
c.26-35,b.4-11,1,327,NON,b.6-10,3,Maxi,143043
c.26-35,b.4-11,1,327,OUI,c.11-20,3,Maxi,147834
d.36-50,c.>=12,1,327,OUI,e.>40,3,Maxi,149593
c.26-35,c.>=12,1,327,OUI,b.6-10,2,Medi,157575
b.21-25,c.>=12,1,327,OUI,a.<=5,3,Medi,160224
c.26-35,b.4-11,1,327,OUI,c.11-20,5,Maxi,162307
c.26-35,c.>=12,1,327,OUI,b.6-10,1,Mini,172999
e.51-69,c.>=12,1,327,OUI,e.>40,3,Medi,193815
d.36-50,a.0-3,1,328,NON,e.>40,5,Maxi,16103
d.36-50,c.>=12,1,328,OUI,e.>40,3,Medi,48347
e.51-69,a.0-3,1,328,OUI,c.11-20,2,Maxi,48670
e.51-69,c.>=12,1,328,OUI,e.>40,1,Medi,50526
d.36-50,a.0-3,1,328,NON,c.11-20,1,Maxi,50898
d.36-50,b.4-11,1,328,NON,c.11-20,2,Maxi,53873
e.51-69,c.>=12,1,328,OUI,e.>40,3,Medi,55581
d.36-50,b.4-11,1,328,OUI,e.>40,5,Maxi,61381
c.26-35,c.>=12,1,328,NON,b.6-10,1,Medi,74752
c.26-35,a.0-3,1,328,NON,c.11-20,3,Maxi,82798
d.36-50,c.>=12,1,328,NON,c.11-20,3,Maxi,85526
e.51-69,c.>=12,1,328,OUI,e.>40,5,Maxi,91802
d.36-50,b.4-11,1,328,OUI,e.>40,2,Medi,103718
e.51-69,c.>=12,1,328,NON,e.>40,4,Medi,103753
c.26-35,a.0-3,1,328,NON,c.11-20,4,Maxi,104125
c.26-35,b.4-11,1,328,NON,c.11-20,1,Maxi,108645
e.51-69,b.4-11,1,328,OUI,e.>40,3,Maxi,108742
d.36-50,c.>=12,1,328,OUI,c.11-20,1,Medi,109989
c.26-35,c.>=12,1,328,NON,c.11-20,1,Medi,127594
d.36-50,a.0-3,1,328,OUI,e.>40,1,Maxi,137278
c.26-35,c.>=12,1,328,NON,c.11-20,3,Maxi,148437
d.36-50,b.4-11,1,328,NON,e.>40,2,Maxi,154138
c.26-35,c.>=12,1,328,NON,c.11-20,4,Medi,154285
e.51-69,b.4-11,1,328,OUI,e.>40,2,Maxi,158327
e.51-69,c.>=12,1,328,OUI,e.>40,1,Medi,158377
c.26-35,a.0-3,1,328,OUI,c.11-20,2,Maxi,160128
c.26-35,a.0-3,1,328,OUI,c.11-20,1,Maxi,171372
e.51-69,a.0-3,1,328,OUI,e.>40,4,Maxi,177640
e.51-69,b.4-11,1,328,NON,e.>40,3,Maxi,197659
c.26-35,c.>=12,1,328,NON,c.11-20,2,Medi,215512
b.21-25,b.4-11,1,328,NON,a.<=5,3,Maxi,219103
d.36-50,b.4-11,1,329,NON,e.>40,4,Maxi,3017
e.51-69,a.0-3,1,329,NON,e.>40,5,Maxi,7750
c.26-35,b.4-11,1,329,NON,c.11-20,5,Maxi,25430
e.51-69,a.0-3,1,329,NON,e.>40,1,Maxi,27469
e.51-69,b.4-11,1,329,NON,e.>40,2,Maxi,28858
d.36-50,a.0-3,1,329,OUI,e.>40,4,Maxi,29090
f.>=70,b.4-11,1,329,NON,e.>40,1,Maxi,41945
c.26-35,b.4-11,1,329,NON,c.11-20,3,Medi,43943
c.26-35,b.4-11,1,329,NON,b.6-10,3,Maxi,46787
c.26-35,b.4-11,1,329,OUI,a.<=5,2,Maxi,79813
c.26-35,c.>=12,1,329,OUI,c.11-20,5,Medi,85399
d.36-50,b.4-11,1,329,NON,e.>40,3,Maxi,93519
c.26-35,b.4-11,1,329,NON,b.6-10,2,Medi,103265
f.>=70,c.>=12,1,329,NON,e.>40,5,Maxi,103905
c.26-35,b.4-11,1,329,OUI,c.11-20,3,Maxi,105690
c.26-35,c.>=12,1,329,OUI,c.11-20,5,Medi,107108
c.26-35,c.>=12,1,329,OUI,a.<=5,4,Mini,123473
c.26-35,b.4-11,1,329,OUI,c.11-20,2,Maxi,127977
e.51-69,b.4-11,1,329,OUI,e.>40,2,Maxi,134407
f.>=70,b.4-11,1,329,NON,e.>40,2,Maxi,135681
f.>=70,b.4-11,1,329,NON,e.>40,4,Maxi,137613
e.51-69,a.0-3,1,329,NON,e.>40,1,Maxi,140520
d.36-50,a.0-3,1,329,OUI,d.21-40,4,Maxi,144876
c.26-35,b.4-11,1,329,NON,c.11-20,1,Maxi,160231
c.26-35,c.>=12,1,329,NON,b.6-10,2,Medi,161568
b.21-25,b.4-11,1,329,NON,b.6-10,2,Medi,166536
d.36-50,a.0-3,1,329,OUI,c.11-20,2,Maxi,168525
c.26-35,b.4-11,1,329,OUI,c.11-20,2,Maxi,176029
e.51-69,a.0-3,1,329,NON,e.>40,5,Maxi,205186
c.26-35,b.4-11,1,330,NON,b.6-10,5,Maxi,33577
e.51-69,a.0-3,1,330,NON,e.>40,3,Maxi,36557
e.51-69,b.4-11,1,330,NON,e.>40,3,Medi,38430
e.51-69,b.4-11,1,330,NON,e.>40,2,Maxi,49893
